date,Open,High,Low,Close,Volume,daily_return,rolling_5d_return,rolling_10d_vol,rolling_20d_vol,ma_diff_10,ma_diff_20,volume_change,label_up,future_return,avg_sentiment,std_sentiment,count_articles,sentiment_x_return
2022-01-19,26.03330680371319,26.496492614370172,25.00810580961453,25.02307891845703,488315000,-0.032274268695566675,-0.02026896482609237,0.030166246764433885,0.0,-2.002683639526367,-0.7020168304443359,0.15095340231456383,0,-0.03658190604681652,0.0,0.0,0,-0.0
2022-01-20,25.259666335157394,25.53418413360021,24.035812643236415,24.10768699645996,435181000,-0.03658190604681652,-0.02889389524284327,0.02749052980468641,0.0,-2.57328109741211,-1.6174087524414062,-0.10881091098983238,0,-0.03213253254453881,0.0,0.0,0,-0.0
2022-01-21,23.465812345644732,24.779506510314803,23.22224038640984,23.333045959472656,718958000,-0.03213253254453881,-0.025148596026567716,0.025281655076929595,0.0,-2.8683641433715827,-2.392049789428711,0.6520895903084004,0,-8.566825654307658e-05,0.0,0.0,0,-0.0
2022-01-24,22.290873045084584,23.339032461596926,20.851400297392644,23.33104705810547,913982000,-8.566825654307658e-05,-0.02792770181873368,0.025283965183971736,0.0,-2.483542060852052,-2.3940486907958984,0.27125923906542526,0,-0.044839974663567955,0.0,0.0,0,-0.0
2022-01-25,22.506494634650444,22.902800279174155,21.961451803005843,22.284883499145508,664616000,-0.044839974663567955,-0.029182870041406607,0.025758110076564388,0.0,-3.022994804382325,-3.4402122497558594,-0.27283469477517064,1,0.02006804866644522,0.0,0.0,0,-0.0
2022-01-26,23.199277994324547,24.01484586051624,22.260924555461028,22.732097625732422,755959000,0.02006804866644522,-0.01871440656900423,0.026528425040241266,0.0,-2.0721643447875984,-2.9929981231689453,0.1374372570025398,0,-0.03636037625252073,0.0,0.0,0,0.0
2022-01-27,23.52670498128017,23.95295683827954,21.637020339093276,21.905550003051758,573353000,-0.03636037625252073,-0.018670100610145072,0.02529055447554518,0.0,-2.2942728042602525,-3.8195457458496094,-0.24155542827058082,1,0.040831125128071265,0.0,0.0,0,-0.0
2022-01-28,21.973428117025183,22.817946364989552,21.258683139923846,22.799978256225586,543774000,0.040831125128071265,-0.004077369075623056,0.030473104646098488,0.0,-1.026998901367186,-2.9251174926757812,-0.0515895094296184,1,0.07206672714975336,0.0,0.0,0,0.0
2022-01-31,23.14138195748147,24.46605848577613,23.011610568627187,24.443098068237305,564680000,0.07206672714975336,0.01035311000563623,0.040446973197079655,0.03424184408214994,0.8612899780273438,-1.2819976806640625,0.038446119159798,1,0.00620753926794719,0.0,0.0,0,0.0
2022-02-01,25.060012633846654,25.100941158842325,23.84813911503411,24.594829559326172,518925000,0.00620753926794719,0.020562612791939258,0.03924474985468007,0.03436276417923434,1.1392999649047866,-0.8565965652465835,-0.08102819295884395,1,0.024514970173187992,0.0,0.0,0,0.0
2022-02-02,25.748803893317607,25.7717624041856,24.509977269651007,25.197771072387695,543419000,0.024514970173187992,0.021451997093287815,0.03885549431488598,0.0348852829249472,1.724772262573243,-0.05160961151123189,0.04720142602495544,0,-0.051263847573013444,0.0,0.0,0,0.0
2022-02-03,24.415142943146904,25.03305776455981,23.7383314909626,23.906036376953125,410178000,-0.051263847573013444,0.018471302829189275,0.04068323210059863,0.034428647574794295,0.45320262908935405,-1.1608645439147942,-0.24519017553674052,1,0.015491978073741978,0.0,0.0,0,-0.0
2022-02-04,23.92999606449557,24.59183445369835,23.590591664698938,24.27638816833496,354829000,0.015491978073741978,0.013403473418323413,0.03928003217658081,0.03422710667026999,0.7292201995849616,-0.5979008674621582,-0.13493897771211522,1,0.016818199567419995,0.0,0.0,0,0.0
2022-02-07,24.329296178413642,25.137876398379763,24.15959396888923,24.684673309326172,376868000,0.016818199567419995,0.0023537679018567404,0.03941645389359895,0.03402906658489039,1.0021427154541023,-0.06388654708862163,0.062111608690383256,1,0.015367089691310643,0.0,0.0,0,0.0
2022-02-08,24.31631676739425,25.185790867488787,23.937981150661084,25.06400489807129,410359000,0.015367089691310643,0.004185677986529431,0.0350886223723715,0.03424760940944586,1.1035621643066413,0.42984437942504883,0.0888666588832164,1,0.06360539198769143,0.0,0.0,0,0.0
2022-02-09,25.577108069101325,26.678176169851245,25.308580276033723,26.65821075439453,524282000,0.06360539198769143,0.012003762349430116,0.038667812100798095,0.037240256829402595,2.305156707763672,2.079552745819093,0.2776178906762128,0,-0.032990187871424916,0.0,0.0,0,0.0
2022-02-10,25.949453184069903,26.87782206679956,25.55514483417539,25.778751373291016,513200000,-0.032990187871424916,0.01565849428974782,0.03816511603808392,0.03784180284845342,1.038377189636229,1.3086528778076172,-0.021137479448083283,0,-0.07260698650215419,0.0,0.0,0,-0.0
2022-02-11,25.87058813431055,26.106174655858563,23.73134363249413,23.907033920288086,605472000,-0.07260698650215419,-0.0019612986254314126,0.046306440238403204,0.03955239072691828,-0.9440458297729499,-0.4319945335388198,0.17979734996102884,1,0.013278421045955094,0.0,0.0,0,-0.0
2022-02-14,23.892064854710046,24.831416097685928,23.71337763060002,24.2244815826416,440424000,0.013278421045955094,-0.0026692543297243934,0.04028832275284165,0.03953965711971959,-0.6047365188598626,0.01896848678588725,-0.27259394323767244,1,0.09181176802207454,0.0,0.0,0,0.0
2022-02-15,24.905281665822947,26.498485690346293,24.740571782810004,26.44857406616211,699869000,0.09181176802207454,0.012619681336428384,0.049769922119457154,0.04410683043117803,1.4339815139770522,2.213512992858888,0.5890800682978221,1,0.0006039662009696633,0.0,0.0,0,0.0
2022-02-16,26.212990752516394,26.5354247584652,25.50722879997539,26.464548110961914,732676000,0.0006039662009696633,1.9396179084034666e-05,0.04948338300772285,0.04336683726167999,1.3232778549194322,2.1574135780334487,0.04687591534987262,0,-0.07559132240652193,0.0,0.0,0,0.0
2022-02-17,25.58508935405849,25.739818442923863,24.122658131455818,24.46405792236328,810595000,-0.07559132240652193,-0.008500830727935369,0.053079419723365426,0.046066655628580845,-0.7330144882202134,0.13910484313964844,0.10634850875421059,0,-0.03529592369126598,0.0,0.0,0,-0.0
2022-02-18,24.624777788834088,24.94222140437061,23.059526236621377,23.600576400756836,761255000,-0.03529592369126598,-0.0010386181657577264,0.05423017368933627,0.0461943306454036,-1.5289148330688462,-0.7377532005310066,-0.06086886793034746,0,-0.010659070647680175,0.0,0.0,0,-0.0
2022-02-22,22.994638666049642,24.02183501533585,22.959700144237637,23.349016189575195,633422000,-0.010659070647680175,-0.00582611650448478,0.05389397001275458,0.04627484866543447,-1.646909332275392,-0.9902118682861314,-0.16792402020347977,0,-0.042881699619715025,0.0,0.0,0,-0.0
2022-02-23,23.760292119255215,24.11267420181989,22.261922849845337,22.34777069091797,566511000,-0.042881699619715025,-0.03276481003284269,0.05468048152561182,0.046174595549454155,-2.376531410217286,-1.9946017265319824,-0.10563415858621898,1,0.060794246282304835,0.0,0.0,0,-0.0
2022-02-24,20.97817568570192,23.758295494434478,20.853394717970634,23.70638656616211,735801000,0.060794246282304835,-0.02072675401657566,0.05426526296704566,0.04791786844492321,-0.7227331161499038,-0.6847002983093269,0.2988291489485641,1,0.017222580077808514,0.0,0.0,0,0.0
2022-02-25,23.679436747579647,24.174566042065802,23.340032343064628,24.11467170715332,528866000,0.017222580077808514,-0.00216397351970957,0.05426107178377057,0.04708098025261982,-0.14804000854492116,-0.38687124252319194,-0.28123772596123137,1,0.009438320694092945,0.0,0.0,0,0.0
2022-02-28,23.94996266290202,24.621783791712947,23.665462181929623,24.342273712158203,477319000,0.009438320694092945,0.006782875357362215,0.04889618992894286,0.04637189314621712,0.03603801727295064,-0.23638401031494283,-0.0974670332371527,0,-0.037236132308423785,0.0,0.0,0,0.0
2022-03-01,24.248436333224337,24.3342860810021,23.091466801028947,23.435861587524414,412056000,-0.037236132308423785,0.0014674630252134932,0.05029109283433952,0.0443618617129509,-0.7915121078491225,-1.0924343109130845,-0.13672826767842888,1,0.03182375786197945,0.0,0.0,0,-0.0
2022-03-02,23.718414109766783,24.37038082049771,23.377954031259083,24.181678771972656,389642000,0.03182375786197945,0.016408554521552387,0.040448559784651096,0.04495190183956433,0.18099460601806783,-0.32595958709716655,-0.05439551905566234,0,-0.020891747417055025,0.0,0.0,0,0.0
2022-03-03,24.223612651520526,24.287512474639268,23.431868039395695,23.676481246948242,365095000,-0.020891747417055025,7.135578168041557e-05,0.04050113616802731,0.04480095459114858,-0.04539623260497905,-0.7550926208496094,-0.06299885535953516,0,-0.03280756640360195,0.0,0.0,0,-0.0
2022-03-04,23.347004684636605,23.64253590739631,22.4464313225243,22.89971351623535,431415000,-0.03280756640360195,-0.009934673514601677,0.03468274820701846,0.043917606626658064,-0.6657295227050781,-1.4815442085266106,0.18165135101822813,0,-0.06906179345488044,0.0,0.0,0,-0.0
2022-03-07,22.780900603372093,22.996560377460327,21.29625367731159,21.318218231201172,450821000,-0.06906179345488044,-0.02563469634439635,0.03919641644411166,0.046231420613676674,-2.01898899078369,-2.9151309967041,0.04498220970527218,1,0.007587175891388711,0.0,0.0,0,-0.0
2022-03-08,21.2752877029685,22.33760355868449,20.617329890460645,21.479963302612305,557467000,0.007587175891388711,-0.016670034704433852,0.03955567585574097,0.0460429642857913,-1.6703386306762695,-2.593150424957276,0.23655952140650058,1,0.06972205851574458,0.0,0.0,0,0.0
2022-03-09,22.351581700991208,23.183264033281336,22.211803797860465,22.977590560913086,492742000,0.06972205851574458,-0.009090374573680827,0.04415640734029496,0.0488825025060295,-0.23569335937499858,-0.9912024497985854,-0.11610552732269354,0,-0.015468741893644618,0.0,0.0,0,0.0
2022-03-10,22.49535624888527,22.751949646169987,21.847382794874715,22.622156143188477,428066000,-0.015468741893644618,-0.008005773468998745,0.039536113325299965,0.04632513367826999,-0.4827047348022475,-1.144834136962892,-0.13125733142293533,0,-0.024627156049163084,0.0,0.0,0,-0.0
2022-03-11,22.9855770902532,23.108383593316066,22.011121351979686,22.06503677368164,367209000,-0.024627156049163084,-0.0063696913981109715,0.03925787187084166,0.046116988273062015,-0.8348606109619148,-1.5162677764892578,-0.14216732933706486,0,-0.034841708047951864,0.0,0.0,0,-0.0
2022-03-14,21.834399997336966,22.226777871939785,21.125524219940516,21.296253204345703,385354000,-0.034841708047951864,0.00047432568327474277,0.039549487164993166,0.04400290896462073,-1.2990421295166001,-2.1545123100280748,0.049413276907701066,1,0.0770274518444082,0.0,0.0,0,-0.0
2022-03-15,21.48395164980774,23.001547006015738,21.288262634370852,22.936649322509766,491996000,0.0770274518444082,0.01436238087387864,0.04736789075064597,0.047551334080119974,0.3912752151489265,-0.44972457885742045,0.2767377528194855,1,0.06629545271221522,0.0,0.0,0,0.0
2022-03-16,23.46282036717551,24.558084912150203,23.1353401835326,24.457244873046875,671422000,0.06629545271221522,0.013677059713172771,0.05113870910184482,0.04519521427225055,1.8843141555786147,1.1704374313354506,0.3646899568289173,1,0.01102230117978825,0.0,0.0,0,0.0
2022-03-17,24.081842080055868,24.802698066127316,23.868179935405454,24.72681999206543,471941000,0.01102230117978825,0.018975268327859347,0.05052315617435409,0.04529816389648455,2.0488554000854506,1.5268989562988295,-0.2971022695115739,1,0.06811753339542849,0.0,0.0,0,0.0
2022-03-18,24.759767307709588,26.52696759184535,24.58504492269525,26.411149978637695,730719000,0.06811753339542849,0.037524206216777656,0.05208036609211046,0.044471080497783894,3.382041740417481,3.1138743400573716,0.5483270154532028,1,0.010622407705786265,0.0,0.0,0,0.0
2022-03-21,26.465059863375846,27.10903978363363,25.925913352183994,26.691699981689453,591727000,0.010622407705786265,0.046617029367525285,0.04299496766873829,0.04346805532712058,3.1252435684204087,3.2398681640625,-0.1902126535645029,0,-0.007854931829313102,0.0,0.0,0,0.0
2022-03-22,26.684716462945058,27.19490963183077,26.030753909044133,26.482038497924805,547007000,-0.007854931829313102,0.029640552632781026,0.043899612536737895,0.04341238124685023,2.4153745651245124,2.8735555648803697,-0.07557539203044647,0,-0.03355457978718999,0.0,0.0,0,-0.0
2022-03-23,26.0846650979012,26.569896250630553,25.53453815380786,25.59344482421875,502120000,-0.03355457978718999,0.009670546132899981,0.043572668363733705,0.042893055355042585,1.265195465087892,1.8226781845092788,-0.08205927894889828,1,0.09815091826587141,0.0,0.0,0,-0.0
2022-03-24,26.124604467332354,28.27519606311892,25.866013441097486,28.105464935302734,877379000,0.09815091826587141,0.027096269550116615,0.05004201332262871,0.046027206047321224,3.228884696960449,4.11474437713623,0.7473492392256831,0,-0.01626998136048001,0.0,0.0,0,0.0
2022-03-25,27.841882872392173,28.313136270708256,27.227856056399368,27.648189544677734,579016000,-0.01626998136048001,0.010218766598934914,0.04922062714366321,0.04634097459382785,2.21329402923584,3.480793094635011,-0.3400617065145165,1,0.019030790968909632,0.0,0.0,0,-0.0
2022-03-28,27.71208959715497,28.205307554645753,27.162958572961415,28.17435646057129,425494000,0.019030790968909632,0.011900443251559588,0.04483302322300998,0.046407765897867236,2.0516506195068374,3.8153558731079116,-0.2651429321469528,1,0.01548592601809555,0.0,0.0,0,0.0
2022-03-29,28.649600315235286,28.90020265076086,27.935731389818635,28.61066246032715,488984000,0.01548592601809555,0.01656861482104132,0.04165880448650648,0.045163393434061214,1.9205553054809563,3.992921829223633,0.1492147950382379,0,-0.033710156519631336,0.0,0.0,0,0.0
2022-03-30,28.259221469312404,28.45091714497132,27.45948812666077,27.64619255065918,463487000,-0.033710156519631336,0.016537499474553047,0.042139260235817926,0.045941792367042676,0.6371906280517585,2.855226230621337,-0.052142810398704255,0,-0.014590087444488684,0.0,0.0,0,-0.0
2022-03-31,27.738047789237637,28.20331016980752,27.226858654060223,27.24283218383789,523440000,-0.014590087444488684,-0.006010701667518971,0.043048404295390426,0.04575662647814842,-0.017770957946776633,2.2735483169555657,0.12935206381193,0,-0.021036554415046045,0.0,0.0,0,-0.0
2022-04-01,27.331687987480848,27.45249683388837,26.225441234293676,26.669736862182617,517235000,-0.021036554415046045,-0.006964016278432178,0.038824453506065004,0.04527711201433374,-0.616724967956543,1.5119518280029283,-0.011854271740791686,1,0.024258824685468527,0.0,0.0,0,-0.0
2022-04-04,26.685713274366496,27.51440002424251,26.570895448674566,27.316713333129883,397120000,0.024258824685468527,-0.005918409535120399,0.03941054627707083,0.04150351665502932,-0.03224983215331889,1.8590035438537598,-0.2322251974441018,0,-0.052229656485817975,0.0,0.0,0,0.0
2022-04-05,27.210877434716057,27.275775122550794,25.779146346741044,25.889970779418945,436615000,-0.052229656485817975,-0.019461526035903103,0.043093563535271745,0.04401381727222254,-1.3997856140136733,0.21176061630249166,0.09945356567284448,0,-0.05877115776192682,0.0,0.0,0,-0.0
2022-04-06,24.89455392422879,25.259974127878174,23.965027028764702,24.36838722229004,703833000,-0.05877115776192682,-0.0244737262843622,0.045831938429439945,0.044257407235443955,-2.798863410949707,-1.379362773895263,0.6120220331413259,0,-0.00815361363951762,0.0,0.0,0,-0.0
2022-04-07,24.40232794299152,24.682883464754596,23.440852315450794,24.169696807861328,557992000,-0.00815361363951762,-0.023186431523367988,0.028605080462265935,0.04411933553103721,-2.603977012634278,-1.6554302215576158,-0.20720966479264258,0,-0.04498510955199867,0.0,0.0,0,-0.0
2022-04-08,23.879158080016047,23.88514910472886,23.0255113273418,23.082420349121094,524781000,-0.04498510955199867,-0.02797614255075851,0.030188938668000445,0.04504500948589487,-3.234676551818847,-2.7935758590698256,-0.05951877446271631,0,-0.051991780420755994,0.0,0.0,0,-0.0
2022-04-11,22.178855209001213,22.28468649746738,21.62573085727686,21.88232421875,575207000,-0.051991780420755994,-0.04322626357200342,0.02897769620861293,0.0459612443534463,-3.805569458007813,-4.022975540161134,0.09608960690268893,0,-0.018843788352114248,0.0,0.0,0,-0.0
2022-04-12,22.501344972589628,22.68904726444352,21.248329435806077,21.46997833251953,662258000,-0.018843788352114248,-0.03654908994526267,0.025533552726190557,0.042641633912277384,-3.5038469314575202,-4.3619878768920906,0.15133856159608627,1,0.03250544665406115,0.0,0.0,0,-0.0
2022-04-13,21.69362263552108,22.464400538589988,21.421053859624465,22.167869567871094,516943000,0.03250544665406115,-0.018293769062065073,0.0317248874508987,0.04038414435817611,-2.2581233978271484,-3.5496278762817397,-0.2194235479224109,0,-0.04256188164388126,0.0,0.0,0,0.0
2022-04-14,22.469389965709368,22.74096085020641,21.129514329122028,21.224363327026367,569097000,-0.04256188164388126,-0.025175422662937808,0.03228748255224303,0.041096484878167555,-2.5997827529907234,-4.318011283874512,0.10088926632143196,1,0.02469688422895736,0.0,0.0,0,-0.0
2022-04-18,21.166461128057538,22.05305484356052,21.04565226764047,21.748538970947266,525701000,0.02469688422895736,-0.011239023906746599,0.03582725899698453,0.03795634152996543,-1.5834873199462898,-3.5607050895690904,-0.07625413593816169,1,0.019051439430202047,0.0,0.0,0,0.0
2022-04-19,21.685635559735957,22.337602310242648,21.28027776536861,22.162879943847656,512781000,0.019051439430202047,0.002969620063445011,0.03515027894414706,0.03823137214023206,-0.6537630081176751,-2.919923114776612,-0.02457670805267633,0,-0.03225513290667978,0.0,0.0,0,0.0
2022-04-20,22.481375661869,22.634133476038546,21.16645987408989,21.448013305664062,468974000,-0.03225513290667978,0.00028735115253190473,0.033659313861463314,0.038594988744476415,-0.9244338989257805,-3.3830884933471665,-0.08543023239940638,0,-0.060469174746748226,0.0,0.0,0,-0.0
2022-04-21,21.67465447269553,22.35657448244033,19.968358596275365,20.15106964111328,656209000,-0.060469174746748226,-0.018307573127629973,0.03389060083064438,0.03991396384952077,-1.7996458053588853,-4.407913398742675,0.39924388132391136,0,-0.03309722588737642,0.0,0.0,0,-0.0
2022-04-22,20.27087856646262,20.453589609860156,19.469149477885896,19.4841251373291,624713000,-0.03309722588737642,-0.016414641976329004,0.0339786081421304,0.030734130601796812,-1.9980331420898452,-4.643790912628173,-0.04799690342558545,1,0.019830855561362753,0.0,0.0,0,-0.0
2022-04-25,19.17161876841651,19.91344324394148,19.06578748429904,19.870512008666992,641566000,0.019830855561362753,-0.017387847709847925,0.03501762143350414,0.03186176924840247,-1.2904554367065444,-3.8685201644897447,0.02697718792469502,0,-0.055974296475738664,0.0,0.0,0,0.0
2022-04-26,19.686802954155635,19.75669189674931,18.640460745330987,18.75827407836914,653143000,-0.055974296475738664,-0.032392994891036066,0.03551288954285288,0.03194898220803852,-2.090288352966308,-4.50995397567749,0.01804490886362432,0,-0.019852791197894647,0.0,0.0,0,-0.0
2022-04-27,18.56857914906725,19.13667928412921,18.261067719026336,18.3858699798584,499460000,-0.019852791197894647,-0.02991252654927904,0.03552736471827186,0.03086272063199151,-2.1542816162109375,-4.3711184501647935,-0.23529763007488405,1,0.07423265398556833,0.0,0.0,0,-0.0
2022-04-28,18.93699080656897,20.005299527717778,18.460746198335123,19.750701904296875,570327000,0.07423265398556833,-0.0029721608028157294,0.043302149680832173,0.037353965984123584,-0.5477329254150405,-2.611511993408204,0.14188723821727467,0,-0.06243046874879286,0.0,0.0,0,0.0
2022-04-29,19.37130311158457,20.09615428661352,18.487703105916232,18.517656326293945,500435000,-0.06243046874879286,-0.008838809375099016,0.04533757435975403,0.03876331177629746,-1.5101078033447273,-3.4082987785339363,-0.12254724044276354,1,0.053162330040886496,0.0,0.0,0,-0.0
2022-05-02,18.511666932632682,19.543031679322635,18.361904626208553,19.502098083496094,572049000,0.053162330040886496,-0.002172514479194268,0.04870954808827381,0.04192022638507783,-0.3010219573974595,-2.0654750823974624,0.14310349995503913,1,0.003532420851591379,0.0,0.0,0,0.0
2022-05-03,19.36930761313559,19.79363637931418,19.102729825683173,19.570987701416016,475751000,0.003532420851591379,0.009728828986271741,0.04792987900094193,0.04115580651197195,0.02705688476562429,-1.6092991828918457,-0.16833872622799795,1,0.03734306587554189,0.0,0.0,0,0.0
2022-05-04,19.89147934504061,20.3677239478754,18.721332730387665,20.301828384399414,648855000,0.03734306587554189,0.021168000400959047,0.04957885400054024,0.04184281728107404,0.8725160598754869,-0.5990513801574693,0.3638542010421418,0,-0.07327645937783757,0.0,0.0,0,0.0
2022-05-05,19.835564265524653,19.893471149259252,18.47072674295319,18.81418228149414,626331000,-0.07327645937783757,-0.00833382227172213,0.051323686313385734,0.042824034941083715,-0.4814413070678718,-1.8089872360229506,-0.03471345678156137,0,-0.008968425748044666,0.0,0.0,0,-0.0
2022-05-06,18.706352983466616,19.481124143600468,17.961533133792432,18.645448684692383,633297000,-0.008968425748044666,0.002358586328427508,0.05044983558664911,0.042820593741298214,-0.5663072586059563,-1.7015084266662583,0.011121914770305158,0,-0.09236899888855757,0.0,0.0,0,-0.0
2022-05-09,18.00547209138607,18.226121253556457,16.80038073484784,16.923187255859375,644455000,-0.09236899888855757,-0.026747679457461305,0.056822805968652496,0.04593799788764565,-1.9938362121582038,-3.115808200836181,0.017618905505631638,1,0.03805300438742812,0.0,0.0,0,-0.0
2022-05-10,17.66101653685796,18.16921211488798,16.99806737570465,17.56716537475586,761474000,0.03805300438742812,-0.019843562750293958,0.0569693535799514,0.04646791913367177,-1.2307472229003906,-2.2560721397399917,0.1815782327703253,0,-0.05484539297178992,0.0,0.0,0,0.0
2022-05-11,17.31955381351451,17.724911580118736,16.541787012472994,16.603687286376953,670167000,-0.05484539297178992,-0.03828125451976032,0.05901700317064614,0.04751868772621236,-2.0160070419311538,-2.9762356758117683,-0.11990823061588446,0,-0.02736012417528363,0.0,0.0,0,-0.0
2022-05-12,16.1933393515041,16.761439365221005,15.542371423645005,16.1494083404541,708728000,-0.02736012417528363,-0.02909798747924953,0.05143977833846818,0.04646235295719902,-2.110156631469728,-3.129591560363771,0.0575393894357675,1,0.0946523661851429,0.0,0.0,0,-0.0
2022-05-13,16.761441081977896,17.899636964841285,16.5667498814177,17.677988052368164,670437000,0.0946523661851429,-0.00837382909261202,0.05989653787541685,0.05193642567279283,-0.49761009216308594,-1.4236930847167955,-0.05402777934553171,0,-0.02496332413609014,0.0,0.0,0,0.0
2022-05-16,17.481299931962116,17.759857858030514,17.07893763682731,17.23668670654297,521446000,-0.02496332413609014,0.0051073058578814685,0.056769499735191596,0.05148529357504611,-0.7123703002929673,-1.639401817321776,-0.22222968004450827,1,0.05288465581673894,0.0,0.0,0,-0.0
2022-05-17,18.045405262711192,18.341936274653683,17.606102740003116,18.148242950439453,585830000,0.05288465581673894,0.008073636143743634,0.060197573057808734,0.053033031161926196,0.34146041870117116,-0.5271137237548835,0.12347203737299739,0,-0.06816304858923462,0.0,0.0,0,0.0
2022-05-18,17.676990169187597,18.08933689945816,16.837321048409155,16.911203384399414,545161000,-0.06816304858923462,0.005410105020254694,0.0610195538784332,0.05446421129062237,-0.5565166473388672,-1.5373127937316902,-0.06942116313606336,1,0.010981305591562518,0.0,0.0,0,-0.0
2022-05-19,16.91020603540993,17.659019539624946,16.707526159547534,17.09691047668457,621310000,0.010981305591562518,0.013078390973623922,0.058043408723596215,0.05333913116086122,-0.1990823745727539,-1.1988977432250962,0.13968167201982534,0,-0.02511104504220074,0.0,0.0,0,0.0
2022-05-20,17.30458031525228,17.382456030278203,15.73007462070742,16.66758918762207,739105000,-0.02511104504220074,-0.010874291271844808,0.05829695144078132,0.05316174828046533,-0.43061771392822124,-1.4873922348022468,0.18959134731454508,1,0.012219897038627508,0.0,0.0,0,-0.0
2022-05-23,16.24825212947614,16.88823871274261,16.153403120038337,16.871265411376953,639889000,0.012219897038627508,-0.003437647036901278,0.05068789116415719,0.05299082153098854,-0.22174930572509766,-1.13375368118286,-0.13423803113224778,0,-0.04402886380969458,0.0,0.0,0,0.0
2022-05-24,16.483880450468337,16.570742704777313,15.755034857703096,16.128442764282227,588550000,-0.04402886380969458,-0.02282035096218798,0.05063724574317569,0.052472328644705316,-0.8206996917724609,-1.7450847625732422,-0.08023110258185404,1,0.05082339072764039,0.0,0.0,0,-0.0
2022-05-25,15.994655856173082,17.083929432634935,15.974687040333203,16.948144912719727,781132000,0.05082339072764039,0.0009769369011870198,0.050655540506984696,0.05386691393374448,-0.03544330596923828,-0.8534963607788093,0.32721434032792457,1,0.05160522362368608,0.0,0.0,0,0.0
2022-05-26,16.010628703746065,18.063375657281167,15.996650914119456,17.822757720947266,996575000,0.05160522362368608,0.009101720507611733,0.05151102273065461,0.052383656935939805,0.6718345642089858,0.11751365661621094,0.2758086981457679,1,0.05377848085958243,0.0,0.0,0,0.0
2022-05-27,18.15722741438073,18.85112749906634,18.071363039501787,18.781238555908203,738379000,0.05377848085958243,0.024879625687968365,0.045403185922198726,0.051983008489320096,1.5199903488159165,1.0628153800964348,-0.2590833605097459,0,-0.007389117536721149,0.0,0.0,0,0.0
2022-05-31,18.949973180036782,19.169626358774867,18.32097067803956,18.6424617767334,664100000,-0.007389117536721149,0.020957822772898635,0.04435645664980935,0.050590917585504706,1.2406360626220696,0.9670204162597642,-0.10059738968740985,0,-0.018851815205188367,0.0,0.0,0,-0.0
2022-06-01,18.694379640054212,19.022857731380693,18.09333081321993,18.291017532348633,544514000,-0.018851815205188367,0.025993232493799878,0.042174616886792936,0.0507320745621437,0.874914360046386,0.6795746803283684,-0.18007227827134467,1,0.06943217875815674,0.0,0.0,0,-0.0
